Crop,Crop_Year,Season,State/UT,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Potato,2016,Winter,Uttarakhand,5688.0,68184.0,1580.9,871686.0,1990.8,5.42072281
Ragi,2016,Monsoon,Uttarakhand,106365.0,157402.0,1580.9,16300436.25,37227.75,1.542727273
Rapeseed & Mustard,2016,Winter,Uttarakhand,13503.0,11534.0,1580.9,2069334.75,4726.05,0.738461538
Rice,2016,Monsoon,Uttarakhand,202534.5,339962.5,1580.9,26583568.25,52935.74,1.779230769
Rice,2016,Summer,Uttarakhand,14703.0,55577.0,1580.9,2253234.75,5146.05,3.77
Sesamum,2016,Monsoon,Uttarakhand,1864.0,544.0,1580.9,285658.0,652.4,0.258333333
Small Millets,2016,Monsoon,Uttarakhand,57467.0,78469.0,1580.9,8806817.75,20113.45,1.303636364
Soyabean,2016,Monsoon,Uttarakhand,11431.0,13612.0,1580.9,1751800.75,4000.85,0.904166667
Sugarcane,2016,Whole Year,Uttarakhand,91995.0,339962.5,1580.9,14098233.75,32198.25,5.42072281
Sunflower,2016,Monsoon,Uttarakhand,7.0,4.0,1580.9,1072.75,2.45,0.57
Tobacco,2016,Whole Year,Uttarakhand,9.0,17.0,1580.9,1379.25,3.15,1.89
Turmeric,2016,Whole Year,Uttarakhand,855.0,1749.0,1580.9,131028.75,299.25,1.975
Urad,2016,Monsoon,Uttarakhand,12481.0,10194.0,1580.9,1912713.25,4368.35,0.862307692
Urad,2016,Summer,Uttarakhand,92.0,53.0,1580.9,14099.0,32.2,0.716666667
Wheat,2016,Winter,Uttarakhand,202534.5,339962.5,1580.9,26583568.25,52935.74,1.962307692
Arhar/Tur,2016,Winter,Jharkhand,38099.0,79082.0,1296.3,5838671.75,13334.65,1.691363636
Gram,2016,Winter,Jharkhand,52054.0,58317.0,1296.3,7977275.5,18218.9,1.09625
Maize,2016,Autumn,Jharkhand,124673.0,270738.0,1296.3,19106137.25,43635.55,2.102608696
Onion,2016,Winter,Jharkhand,3646.0,29203.0,1296.3,558749.5,1276.1,5.42072281
Potato,2016,Winter,Jharkhand,24736.0,226561.0,1296.3,3790792.0,8657.6,5.42072281
Potato,2016,Winter,Jharkhand,20926.0,166162.0,1296.3,3206909.5,7324.1,5.42072281
Ragi,2016,Autumn,Jharkhand,19421.0,22571.0,1296.3,2976268.25,6797.35,0.992666667
Rapeseed & Mustard,2016,Winter,Jharkhand,64371.0,60199.0,1296.3,9864855.75,22529.85,0.967826087
Rice,2016,Autumn,Jharkhand,137925.0,154026.0,1296.3,21137006.25,48273.75,0.912
Rice,2016,Winter,Jharkhand,202534.5,339962.5,1296.3,26583568.25,52935.74,2.251666667
Urad,2016,Autumn,Jharkhand,35690.0,34852.0,1296.3,5469492.5,12491.5,1.117368421
Wheat,2016,Winter,Jharkhand,112109.0,226854.0,1296.3,17180704.25,39238.15,2.145416667
Arhar/Tur,2016,Winter,West Bengal,2962.0,3700.0,1795.8,453926.5,1036.7,1.272857143
Bajra,2016,Monsoon,West Bengal,167.0,49.0,1795.8,25592.75,58.45,0.315
Barley,2016,Winter,West Bengal,2546.0,3615.0,1795.8,390174.5,891.1,1.428571429
Castor Seed,2016,Monsoon,West Bengal,62.0,39.0,1795.8,9501.5,21.7,0.63
Coconut,2016,Whole Year,West Bengal,29625.0,339962.5,1795.8,4540031.25,10368.75,5.42072281
Cotton (Lint),2016,Monsoon,West Bengal,275.0,872.0,1795.8,42143.75,96.25,3.17
Gram,2016,Winter,West Bengal,28122.0,28498.0,1795.8,4309696.5,9842.7,1.035
Groundnut,2016,Autumn,West Bengal,2243.0,2162.0,1795.8,343739.75,785.05,1.141818182
Groundnut,2016,Winter,West Bengal,13747.0,25293.0,1795.8,2106727.75,4811.45,1.801333333
Groundnut,2016,Summer,West Bengal,54784.0,138942.0,1795.8,8395648.0,19174.4,2.290666667
Horse-Gram,2016,Winter,West Bengal,2160.0,1185.0,1795.8,331020.0,756.0,0.683333333
Jowar,2016,Autumn,West Bengal,26.0,10.0,1795.8,3984.5,9.1,0.38
Jute,2016,Monsoon,West Bengal,202534.5,339962.5,1795.8,26583568.25,52935.74,5.42072281
Khesari,2016,Winter,West Bengal,45294.0,55041.0,1795.8,6941305.5,15852.9,1.154761905
Linseed,2016,Winter,West Bengal,6605.0,2447.0,1795.8,1012216.25,2311.75,0.375625
Maize,2016,Autumn,West Bengal,46431.0,124996.0,1795.8,7115550.75,16250.85,2.783333333
Maize,2016,Winter,West Bengal,56211.0,317798.0,1795.8,8614335.75,19673.85,3.726666667
Maize,2016,Summer,West Bengal,60813.0,310486.0,1795.8,9319592.25,21284.55,3.493333333
Masoor,2016,Winter,West Bengal,84957.0,77490.0,1795.8,13019660.25,29734.95,0.783333333
Mesta,2016,Monsoon,West Bengal,13695.0,161931.0,1795.8,2098758.75,4793.25,5.42072281
Moong (Green Gram),2016,Monsoon,West Bengal,1238.0,1106.0,1795.8,189723.5,433.3,0.790833333
Moong (Green Gram),2016,Winter,West Bengal,2760.0,1919.0,1795.8,422970.0,966.0,0.779090909
Moong (Green Gram),2016,Summer,West Bengal,46413.0,33159.0,1795.8,7112792.25,16244.55,0.810526316
Moth,2016,Winter,West Bengal,16.0,15.0,1795.8,2452.0,5.6,0.94
Niger Seed,2016,Monsoon,West Bengal,4134.0,3009.0,1795.8,633535.5,1446.9,0.62
Peas & Beans (Pulses),2016,Winter,West Bengal,13684.0,15338.0,1795.8,2097073.0,4789.4,1.132631579
Potato,2016,Winter,West Bengal,202534.5,339962.5,1795.8,26583568.25,52935.74,5.42072281
Potato,2016,Summer,West Bengal,2590.0,25329.0,1795.8,396917.5,906.5,5.42072281
Ragi,2016,Autumn,West Bengal,9915.0,10989.0,1795.8,1519473.75,3470.25,0.815
Rapeseed & Mustard,2016,Winter,West Bengal,202534.5,339962.5,1795.8,26583568.25,52935.74,0.867727273
Rice,2016,Autumn,West Bengal,202534.5,339962.5,1795.8,26583568.25,52935.74,2.493809524
Rice,2016,Summer,West Bengal,202534.5,339962.5,1795.8,26583568.25,52935.74,3.244285714
Rice,2016,Winter,West Bengal,202534.5,339962.5,1795.8,26583568.25,52935.74,2.691363636
Safflower,2016,Monsoon,West Bengal,498.0,439.0,1795.8,76318.5,174.3,0.868571429
Sannhamp,2016,Monsoon,West Bengal,847.0,3563.0,1795.8,129802.75,296.45,4.28
Sesamum,2016,Autumn,West Bengal,1374.0,1143.0,1795.8,210565.5,480.9,0.781111111
Sesamum,2016,Summer,West Bengal,202534.5,215214.0,1795.8,26583568.25,52935.74,0.863809524
Sesamum,2016,Winter,West Bengal,1339.0,993.0,1795.8,205201.75,468.65,0.694
Small Millets,2016,Autumn,West Bengal,1974.0,1019.0,1795.8,302515.5,690.9,0.4675
Small Millets,2016,Winter,West Bengal,519.0,714.0,1795.8,79536.75,181.65,0.98
Soyabean,2016,Monsoon,West Bengal,605.0,443.0,1795.8,92716.25,211.75,0.6275
Sugarcane,2016,Whole Year,West Bengal,20995.0,339962.5,1795.8,3217483.75,7348.25,5.42072281
Sunflower,2016,Monsoon,West Bengal,7231.0,9486.0,1795.8,1108150.75,2530.85,1.32625
Tobacco,2016,Whole Year,West Bengal,15680.0,26652.0,1795.8,2402960.0,5488.0,1.294
Urad,2016,Monsoon,West Bengal,65540.0,45328.0,1795.8,10044005.0,22939.0,0.65
Urad,2016,Winter,West Bengal,12180.0,11681.0,1795.8,1866585.0,4263.0,0.939166667
Wheat,2016,Winter,West Bengal,202534.5,339962.5,1795.8,26583568.25,52935.74,2.394545455
Arhar/Tur,2017,Monsoon,Arunachal Pradesh,806.0,665.0,2681.1,126896.64,306.28,0.777857143
Dry Chillies,2017,Whole Year,Arunachal Pradesh,3610.0,10289.0,2681.1,568358.4,1371.8,2.7925
Ginger,2017,Whole Year,Arunachal Pradesh,7860.0,55806.0,2681.1,1237478.4,2986.8,5.42072281
Groundnut,2017,Monsoon,Arunachal Pradesh,919.0,901.0,2681.1,144687.36,349.22,1.265
Maize,2017,Monsoon,Arunachal Pradesh,50797.0,77216.0,2681.1,7997479.68,19302.86,1.628
Masoor,2017,Winter,Arunachal Pradesh,438.0,252.0,2681.1,68958.72,166.44,0.581
Moong (Green Gram),2017,Monsoon,Arunachal Pradesh,1268.0,1299.0,2681.1,199633.92,481.84,1.165882353
Peas & Beans (Pulses),2017,Monsoon,Arunachal Pradesh,662.0,640.0,2681.1,104225.28,251.56,0.952631579
Peas & Beans (Pulses),2017,Winter,Arunachal Pradesh,3670.0,5239.0,2681.1,577804.8,1394.6,1.537894737
Potato,2017,Whole Year,Arunachal Pradesh,6075.0,44044.0,2681.1,956448.0,2308.5,5.42072281
Rapeseed & Mustard,2017,Winter,Arunachal Pradesh,28186.0,28714.0,2681.1,4437603.84,10710.68,1.221578947
Rice,2017,Monsoon,Arunachal Pradesh,132000.0,233335.0,2681.1,20782080.0,50160.0,1.6915
Sesamum,2017,Monsoon,Arunachal Pradesh,2050.0,1828.0,2681.1,322752.0,779.0,0.83125
Small Millets,2017,Monsoon,Arunachal Pradesh,26765.0,27300.0,2681.1,4213881.6,10170.7,0.9945
Soyabean,2017,Monsoon,Arunachal Pradesh,3129.0,4435.0,2681.1,492629.76,1189.02,1.516842105
Sugarcane,2017,Whole Year,Arunachal Pradesh,2110.0,45154.0,2681.1,332198.4,801.8,5.42072281
Sunflower,2017,Monsoon,Arunachal Pradesh,571.0,466.0,2681.1,89898.24,216.98,0.781
Turmeric,2017,Whole Year,Arunachal Pradesh,810.0,3686.0,2681.1,127526.4,307.8,4.398
Urad,2017,Monsoon,Arunachal Pradesh,1134.0,988.0,2681.1,178536.96,430.92,0.949444444
Urad,2017,Winter,Arunachal Pradesh,1433.0,1285.0,2681.1,225611.52,544.54,0.96
Wheat,2017,Winter,Arunachal Pradesh,3930.0,7742.0,2681.1,618739.2,1493.4,2.102
Arhar/Tur,2017,Monsoon,Bihar,18487.0,28627.0,1112.0,2910593.28,7025.06,1.773939394
Bajra,2017,Monsoon,Bihar,4379.0,4966.0,1112.0,689429.76,1664.02,1.128
Barley,2017,Winter,Bihar,10378.0,16468.0,1112.0,1633912.32,3943.64,1.567857143
Castor Seed,2017,Monsoon,Bihar,19.0,19.0,1112.0,2991.36,7.22,1.0
Coriander,2017,Whole Year,Bihar,2078.0,1886.0,1112.0,327160.32,789.64,0.896538462
Garlic,2017,Whole Year,Bihar,1690.0,2560.0,1112.0,266073.6,642.2,1.531851852
Ginger,2017,Whole Year,Bihar,259.0,488.0,1112.0,40776.96,98.42,1.86375
Gram,2017,Winter,Bihar,58221.0,67177.0,1112.0,9166314.24,22123.98,1.131935484
Groundnut,2017,Monsoon,Bihar,569.0,580.0,1112.0,89583.36,216.22,1.0125
Horse-Gram,2017,Monsoon,Bihar,8587.0,7978.0,1112.0,1351937.28,3263.06,0.914666667
Jowar,2017,Monsoon,Bihar,1358.0,1448.0,1112.0,213803.52,516.04,1.09
Jute,2017,Monsoon,Bihar,83472.0,339962.5,1112.0,13141831.68,31719.36,5.42072281
Khesari,2017,Winter,Bihar,47591.0,50314.0,1112.0,7492727.04,18084.58,0.884411765
Linseed,2017,Winter,Bihar,12116.0,10308.0,1112.0,1907543.04,4604.08,0.846363636
Maize,2017,Autumn,Bihar,202534.5,339962.5,1112.0,26583568.25,52935.74,2.639189189
Maize,2017,Winter,Bihar,202534.5,339962.5,1112.0,26583568.25,52935.74,5.3121875
Maize,2017,Summer,Bihar,186119.0,339962.5,1112.0,26583568.25,52935.74,4.354705882
Masoor,2017,Winter,Bihar,138162.0,147492.0,1112.0,21752225.28,52501.56,0.889473684
Mesta,2017,Monsoon,Bihar,20727.0,30647.0,1112.0,3263258.88,7876.26,1.500769231
Moong (Green Gram),2017,Monsoon,Bihar,7437.0,5526.0,1112.0,1170881.28,2826.06,1.009655172
Moong (Green Gram),2017,Summer,Bihar,169944.0,120185.0,1112.0,26583568.25,52935.74,0.855526316
Onion,2017,Winter,Bihar,13130.0,185740.0,1112.0,2067187.2,4989.4,5.42072281
Peas & Beans (Pulses),2017,Winter,Bihar,16437.0,16944.0,1112.0,2587841.28,6246.06,1.012777778
Potato,2017,Winter,Bihar,87938.0,339962.5,1112.0,13844958.72,33416.44,5.42072281
Potato,2017,Winter,Bihar,67636.0,339962.5,1112.0,10648611.84,25701.68,5.42072281
Ragi,2017,Monsoon,Bihar,4211.0,4184.0,1112.0,662979.84,1600.18,1.0752
Rapeseed & Mustard,2017,Winter,Bihar,79126.0,98493.0,1112.0,12457597.44,30067.88,1.191052632
Rice,2017,Autumn,Bihar,202534.5,339962.5,1112.0,26583568.25,52935.74,1.78173913
Rice,2017,Summer,Bihar,67865.0,143832.0,1112.0,10684665.6,25788.7,2.034285714
Rice,2017,Winter,Bihar,202534.5,339962.5,1112.0,26583568.25,52935.74,2.466842105
Safflower,2017,Winter,Bihar,99.0,81.0,1112.0,15586.56,37.62,0.905
Sannhamp,2017,Monsoon,Bihar,821.0,663.0,1112.0,129258.24,311.98,0.86
Sesamum,2017,Monsoon,Bihar,1571.0,1378.0,1112.0,247338.24,596.98,0.886363636
Small Millets,2017,Monsoon,Bihar,4402.0,3312.0,1112.0,693050.88,1672.76,0.788
Sugarcane,2017,Whole Year,Bihar,202534.5,339962.5,1112.0,26583568.25,52935.74,5.42072281
Sunflower,2017,Winter,Bihar,9363.0,13379.0,1112.0,1474110.72,3557.94,1.377368421
Tobacco,2017,Whole Year,Bihar,10893.0,19130.0,1112.0,1714993.92,4139.34,1.758888889
Turmeric,2017,Whole Year,Bihar,2724.0,2829.0,1112.0,428866.56,1035.12,1.032222222
Urad,2017,Monsoon,Bihar,7924.0,7055.0,1112.0,1247554.56,3011.12,0.884814815
Wheat,2017,Winter,Bihar,202534.5,339962.5,1112.0,26583568.25,52935.74,2.866315789
Arhar/Tur,2017,Monsoon,Chhattisgarh,63245.0,25743.0,1124.5,9957292.8,24033.1,0.374814815
Bajra,2017,Monsoon,Chhattisgarh,63.0,25.0,1124.5,9918.72,23.94,0.271666667
Bajra,2017,Whole Year,Chhattisgarh,1307.0,24969.0,1124.5,205774.08,496.66,5.42072281
Barley,2017,Winter,Chhattisgarh,1881.0,1960.0,1124.5,296144.64,714.78,0.927142857
Castor Seed,2017,Monsoon,Chhattisgarh,6.0,2.0,1124.5,944.64,2.28,0.33
Coriander,2017,Whole Year,Chhattisgarh,1690.0,464.0,1124.5,266073.6,642.2,0.265
Cotton (Lint),2017,Whole Year,Chhattisgarh,478.0,802.0,1124.5,75256.32,181.64,1.9925
Dry Chillies,2017,Whole Year,Chhattisgarh,6680.0,2356.0,1124.5,1051699.2,2538.4,0.682692308
Garlic,2017,Whole Year,Chhattisgarh,1160.0,3236.0,1124.5,182630.4,440.8,2.96
Ginger,2017,Whole Year,Chhattisgarh,1958.0,2361.0,1124.5,308267.52,744.04,1.187619048
Gram,2017,Winter,Chhattisgarh,202534.5,331674.0,1124.5,26583568.25,52935.74,0.9324
Groundnut,2017,Monsoon,Chhattisgarh,25406.0,32112.0,1124.5,3999920.64,9654.28,1.26047619
Horse-Gram,2017,Monsoon,Chhattisgarh,38331.0,14818.0,1124.5,6034832.64,14565.78,0.4
Horse-Gram,2017,Winter,Chhattisgarh,3256.0,944.0,1124.5,512624.64,1237.28,0.256363636
Jowar,2017,Whole Year,Chhattisgarh,3729.0,4703.0,1124.5,587093.76,1417.02,1.263181818
Jute,2017,Monsoon,Chhattisgarh,100.0,0.0,1124.5,15744.0,38.0,0.0
Khesari,2017,Winter,Chhattisgarh,202534.5,129787.0,1124.5,26583568.25,52935.74,0.540416667
Linseed,2017,Winter,Chhattisgarh,17761.0,4566.0,1124.5,2796291.84,6749.18,0.21625
Maize,2017,Monsoon,Chhattisgarh,119617.0,306937.0,1124.5,18832500.48,45454.46,2.26037037
Masoor,2017,Winter,Chhattisgarh,12691.0,4510.0,1124.5,1998071.04,4822.58,0.335909091
Mesta,2017,Monsoon,Chhattisgarh,1063.0,2024.0,1124.5,167358.72,403.94,1.815555556
Moong (Green Gram),2017,Monsoon,Chhattisgarh,8394.0,4072.0,1124.5,1321551.36,3189.72,0.413076923
Moong (Green Gram),2017,Winter,Chhattisgarh,3564.0,848.0,1124.5,561116.16,1354.32,0.31625
Niger Seed,2017,Monsoon,Chhattisgarh,56320.0,10693.0,1124.5,8867020.8,21401.6,0.252222222
Onion,2017,Whole Year,Chhattisgarh,4238.0,28864.0,1124.5,667230.72,1610.44,5.42072281
Peas & Beans (Pulses),2017,Winter,Chhattisgarh,12016.0,4522.0,1124.5,1891799.04,4566.08,0.36
Potato,2017,Monsoon,Chhattisgarh,1596.0,7003.0,1124.5,251274.24,606.48,4.111111111
Potato,2017,Winter,Chhattisgarh,9779.0,42910.0,1124.5,1539605.76,3716.02,4.736956522
Ragi,2017,Monsoon,Chhattisgarh,7274.0,1651.0,1124.5,1145218.56,2764.12,0.194666667
Rapeseed & Mustard,2017,Winter,Chhattisgarh,41422.0,18348.0,1124.5,6521479.68,15740.36,0.424444444
Rice,2017,Monsoon,Chhattisgarh,202534.5,339962.5,1124.5,26583568.25,52935.74,1.386296296
Safflower,2017,Winter,Chhattisgarh,465.0,167.0,1124.5,73209.6,176.7,0.280909091
Sannhamp,2017,Monsoon,Chhattisgarh,1085.0,550.0,1124.5,170822.4,412.3,0.395555556
Sesamum,2017,Monsoon,Chhattisgarh,17255.0,5195.0,1124.5,2716627.2,6556.9,0.307777778
Small Millets,2017,Monsoon,Chhattisgarh,77185.0,18959.0,1124.5,12152006.4,29330.3,0.893333333
Soyabean,2017,Monsoon,Chhattisgarh,91560.0,30307.0,1124.5,14415206.4,34792.8,0.396
Sugarcane,2017,Whole Year,Chhattisgarh,34834.0,64205.0,1124.5,5484264.96,13236.92,1.823181818
Sunflower,2017,Monsoon,Chhattisgarh,1265.0,7.0,1124.5,199161.6,480.7,0.050666667
Sweet Potato,2017,Whole Year,Chhattisgarh,2511.0,14438.0,1124.5,395331.84,954.18,5.42072281
Tobacco,2017,Whole Year,Chhattisgarh,13.0,6.0,1124.5,2046.72,4.94,0.4175
Turmeric,2017,Whole Year,Chhattisgarh,1783.0,1536.0,1124.5,280715.52,677.54,1.403
Urad,2017,Monsoon,Chhattisgarh,85858.0,27787.0,1124.5,13517483.52,32626.04,0.328518519
Urad,2017,Winter,Chhattisgarh,2485.0,738.0,1124.5,391238.4,944.3,0.2795
Wheat,2017,Winter,Chhattisgarh,102195.0,141642.0,1124.5,16089580.8,38834.1,1.497692308
Arhar/Tur,2017,Monsoon,Gujarat,202534.5,337065.0,814.8,26583568.25,52935.74,1.295625
Bajra,2017,Monsoon,Gujarat,153027.0,252317.0,814.8,24092570.88,52935.74,1.644
Bajra,2017,Summer,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,2.874137931
Banana,2017,Whole Year,Gujarat,29630.0,339962.5,814.8,4664947.2,11259.4,5.42072281
Castor Seed,2017,Monsoon,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,2.466333333
Cotton (Lint),2017,Monsoon,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,3.962
Dry Chillies,2017,Whole Year,Gujarat,5571.0,5292.0,814.8,877098.24,2116.98,1.078181818
Garlic,2017,Whole Year,Gujarat,19408.0,134976.0,814.8,3055595.52,7375.04,5.42072281
Gram,2017,Winter,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,1.22
Groundnut,2017,Monsoon,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,2.406451613
Groundnut,2017,Summer,Gujarat,51508.0,94931.0,814.8,8109419.52,19573.04,1.817241379
Guar Seed,2017,Whole Year,Gujarat,199513.0,132697.0,814.8,26583568.25,52935.74,0.665909091
Jowar,2017,Monsoon,Gujarat,66986.0,93338.0,814.8,10546275.84,25454.68,1.416842105
Jowar,2017,Winter,Gujarat,24212.0,31982.0,814.8,3811937.28,9200.56,1.223529412
Maize,2017,Monsoon,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,1.676363636
Maize,2017,Winter,Gujarat,92558.0,235342.0,814.8,14572331.52,35172.04,2.460952381
Maize,2017,Summer,Gujarat,4636.0,9848.0,814.8,729891.84,1761.68,2.028888889
Moong (Green Gram),2017,Monsoon,Gujarat,125347.0,71444.0,814.8,19734631.68,47631.86,0.626333333
Moong (Green Gram),2017,Summer,Gujarat,26721.0,26031.0,814.8,4206954.24,10153.98,0.7928125
Moth,2017,Monsoon,Gujarat,27250.0,17764.0,814.8,4290240.0,10355.0,0.678235294
Onion,2017,Winter,Gujarat,42668.0,339962.5,814.8,6717649.92,16213.84,5.42072281
Onion,2017,Summer,Gujarat,11801.0,318222.0,814.8,1857949.44,4484.38,5.42072281
Potato,2017,Whole Year,Gujarat,130397.0,339962.5,814.8,20529703.68,49550.86,5.42072281
Ragi,2017,Monsoon,Gujarat,11880.0,10646.0,814.8,1870387.2,4514.4,0.876666667
Rapeseed & Mustard,2017,Winter,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,1.76
Rice,2017,Monsoon,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,2.0375
Rice,2017,Summer,Gujarat,52616.0,140196.0,814.8,8283863.04,19994.08,2.657857143
Sesamum,2017,Monsoon,Gujarat,107763.0,65229.0,814.8,16966206.72,40949.94,0.60862069
Sesamum,2017,Summer,Gujarat,15233.0,13986.0,814.8,2398283.52,5788.54,0.71875
Small Millets,2017,Winter,Gujarat,10080.0,17290.0,814.8,1586995.2,3830.4,1.39
Soyabean,2017,Monsoon,Gujarat,146015.0,137352.0,814.8,22988601.6,52935.74,1.001176471
Sugarcane,2017,Whole Year,Gujarat,181699.0,339962.5,814.8,26583568.25,52935.74,5.42072281
Tobacco,2017,Monsoon,Gujarat,53109.0,98567.0,814.8,8361480.96,20181.42,1.738
Tobacco,2017,Winter,Gujarat,120748.0,339962.5,814.8,19010565.12,45884.24,3.481666667
Urad,2017,Monsoon,Gujarat,128059.0,81324.0,814.8,20161608.96,48662.42,0.6625
Urad,2017,Summer,Gujarat,7890.0,9914.0,814.8,1242201.6,2998.2,0.815625
Wheat,2017,Winter,Gujarat,202534.5,339962.5,814.8,26583568.25,52935.74,2.926666667
Arhar/Tur,2017,Monsoon,Haryana,4410.0,5040.0,417.1,694310.4,1675.8,1.108333333
Bajra,2017,Monsoon,Haryana,202534.5,339962.5,417.1,26583568.25,52935.74,1.69047619
Barley,2017,Winter,Haryana,20200.0,73500.0,417.1,3180288.0,7676.0,3.711333333
Castor Seed,2017,Monsoon,Haryana,900.0,900.0,417.1,141696.0,342.0,1.0
Coriander,2017,Whole Year,Haryana,2211.0,5287.0,417.1,348099.84,840.18,2.690588235
Cotton (Lint),2017,Monsoon,Haryana,202534.5,339962.5,417.1,26583568.25,52935.74,2.69375
Garlic,2017,Whole Year,Haryana,4420.0,51356.0,417.1,695884.8,1679.6,5.42072281
Ginger,2017,Whole Year,Haryana,592.0,4468.0,417.1,93204.48,224.96,5.42072281
Gram,2017,Winter,Haryana,32100.0,36100.0,417.1,5053824.0,12198.0,1.284615385
Groundnut,2017,Monsoon,Haryana,3100.0,3600.0,417.1,488064.0,1178.0,1.416666667
Guar Seed,2017,Monsoon,Haryana,202534.5,226700.0,417.1,26583568.25,52935.74,0.766923077
Horse-Gram,2017,Monsoon,Haryana,290.0,80.0,417.1,45657.6,110.2,0.145
Jowar,2017,Monsoon,Haryana,47600.0,24700.0,417.1,7494144.0,18088.0,0.478181818
Maize,2017,Monsoon,Haryana,6600.0,20600.0,417.1,1039104.0,2508.0,2.711
Masoor,2017,Winter,Haryana,1530.0,1290.0,417.1,240883.2,581.4,0.846
Moong (Green Gram),2017,Monsoon,Haryana,13720.0,6330.0,417.1,2160076.8,5213.6,0.416666667
Moth,2017,Monsoon,Haryana,880.0,240.0,417.1,138547.2,334.4,0.3625
Onion,2017,Whole Year,Haryana,29931.0,339962.5,417.1,4712336.64,11373.78,5.42072281
Peas & Beans (Pulses),2017,Monsoon,Haryana,15559.0,135147.0,417.1,2449608.96,5912.42,5.42072281
Peas & Beans (Pulses),2017,Winter,Haryana,1700.0,2130.0,417.1,267648.0,646.0,1.221111111
Potato,2017,Whole Year,Haryana,34718.0,339962.5,417.1,5466001.92,13192.84,5.42072281
Rapeseed & Mustard,2017,Winter,Haryana,202534.5,339962.5,417.1,26583568.25,52935.74,2.027727273
Rice,2017,Monsoon,Haryana,202534.5,339962.5,417.1,26583568.25,52935.74,3.096190476
Sesamum,2017,Monsoon,Haryana,1500.0,700.0,417.1,236160.0,570.0,0.4875
Sugarcane,2017,Whole Year,Haryana,114900.0,339962.5,417.1,18089856.0,43662.0,5.42072281
Sunflower,2017,Monsoon,Haryana,4900.0,9500.0,417.1,771456.0,1862.0,3.553333333
Turmeric,2017,Whole Year,Haryana,829.0,10898.0,417.1,130517.76,315.02,5.42072281
Urad,2017,Monsoon,Haryana,1500.0,530.0,417.1,236160.0,570.0,0.32
Wheat,2017,Winter,Haryana,202534.5,339962.5,417.1,26583568.25,52935.74,4.705454545
Arhar/Tur,2017,Monsoon,Himachal Pradesh,45.0,23.0,1182.2,7084.8,17.1,0.5
Bajra,2017,Monsoon,Himachal Pradesh,79.0,58.0,1182.2,12437.76,30.02,0.718
Barley,2017,Winter,Himachal Pradesh,19160.0,33878.0,1182.2,3016550.4,7280.8,1.69
Coriander,2017,Winter,Himachal Pradesh,104.0,14.0,1182.2,16373.76,39.52,0.207142857
Garlic,2017,Winter,Himachal Pradesh,3342.0,1275.0,1182.2,526164.48,1269.96,0.584444444
Gram,2017,Winter,Himachal Pradesh,358.0,373.0,1182.2,56363.52,136.04,1.027777778
Groundnut,2017,Monsoon,Himachal Pradesh,36.0,37.0,1182.2,5667.84,13.68,0.9275
Horse-Gram,2017,Monsoon,Himachal Pradesh,1614.0,938.0,1182.2,254108.16,613.32,0.561
Linseed,2017,Winter,Himachal Pradesh,803.0,240.0,1182.2,126424.32,305.14,0.295
Maize,2017,Monsoon,Himachal Pradesh,202534.5,339962.5,1182.2,26583568.25,52935.74,2.886666667
Masoor,2017,Winter,Himachal Pradesh,441.0,386.0,1182.2,69431.04,167.58,0.848888889
Moong (Green Gram),2017,Monsoon,Himachal Pradesh,130.0,92.0,1182.2,20467.2,49.4,0.725714286
Moth,2017,Monsoon,Himachal Pradesh,17.0,11.0,1182.2,2676.48,6.46,0.58
Onion,2017,Winter,Himachal Pradesh,594.0,3732.0,1182.2,93519.36,225.72,5.42072281
Peas & Beans (Pulses),2017,Winter,Himachal Pradesh,2353.0,4853.0,1182.2,370456.32,894.14,2.057272727
Potato,2017,Monsoon,Himachal Pradesh,6458.0,63460.0,1182.2,1016747.52,2454.04,5.42072281
Potato,2017,Winter,Himachal Pradesh,3413.0,24219.0,1182.2,537342.72,1296.94,5.42072281
Ragi,2017,Monsoon,Himachal Pradesh,1817.0,1918.0,1182.2,286068.48,690.46,0.924285714
Rapeseed & Mustard,2017,Winter,Himachal Pradesh,8326.0,4542.0,1182.2,1310845.44,3163.88,0.51
Rice,2017,Monsoon,Himachal Pradesh,71613.0,114785.0,1182.2,11274750.72,27212.94,1.618181818
Sesamum,2017,Monsoon,Himachal Pradesh,127.0,58.0,1182.2,19994.88,48.26,0.447777778
Small Millets,2017,Monsoon,Himachal Pradesh,4098.0,3306.0,1182.2,645189.12,1557.24,0.825714286
Soyabean,2017,Monsoon,Himachal Pradesh,554.0,929.0,1182.2,87221.76,210.52,1.684285714
Sugarcane,2017,Whole Year,Himachal Pradesh,1874.0,36730.0,1182.2,295042.56,712.12,5.42072281
Turmeric,2017,Monsoon,Himachal Pradesh,136.0,85.0,1182.2,21411.84,51.68,0.66375
Urad,2017,Monsoon,Himachal Pradesh,6922.0,4616.0,1182.2,1089799.68,2630.36,0.729090909
